Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,EngagementScore,TimeSinceLastPromotion,JobSatisfaction,OvertimeHours,BurnoutRisk,CommuteTime,FlexibleWorkEligibility,SkillDemandScore,DiversityIndex,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,AttritionRiskIndex
57,No,Travel_Rarely,796,Sales,12,53,9,3,8,99,27,No,2,0.4495296224038022,2,Marketing,1,8010,2,Male,60,3,2,Research Scientist,Married,4002.0,17476,2,Y,No,21,1,1,40,2,36,1,4,7,7,14,5,25.36806722689076
36,No,Travel_Rarely,158,Human Resources,6,98,9,2,18,33,97,No,2,0.5936080801756662,4,Technical Degree,1,8011,2,Female,13,3,1,Research Scientist,Married,4150.0,22602,6,Y,No,21,1,1,40,3,38,0,2,12,2,0,11,3.0445378151260503
29,No,Travel_Frequently,1305,Sales,22,37,2,4,5,39,79,No,1,0.4310094817548413,3,Life Sciences,1,8012,4,Female,72,1,2,Manager,Married,11787.0,19838,4,Y,No,13,3,1,40,1,16,3,4,4,7,1,9,32.09915966386555
47,Yes,Travel_Frequently,685,Research & Development,4,49,8,1,7,40,43,No,2,0.5522218177272786,1,Technical Degree,1,8013,3,Female,53,1,2,Laboratory Technician,Married,4157.0,14421,7,Y,Yes,21,1,1,40,3,29,3,2,18,0,3,8,27.20840336134454
57,No,Travel_Frequently,342,Research & Development,24,95,0,1,11,23,81,No,3,0.3997101719685474,2,Medical,1,8014,2,Female,19,3,4,Laboratory Technician,Divorced,2708.0,24421,2,Y,No,20,3,1,40,0,11,1,4,7,0,1,11,2.704201680672269
42,Yes,Travel_Rarely,327,Sales,1,99,0,1,25,87,26,Yes,1,0.5846619099201693,4,Marketing,1,8015,4,Male,28,2,2,Sales Executive,Single,3606.0,10187,0,Y,Yes,20,1,2,40,0,2,2,1,15,6,14,3,0.565546218487395
49,No,Travel_Rarely,659,Research & Development,26,88,2,2,15,62,40,No,2,0.3285309713799757,2,Life Sciences,1,8016,4,Male,74,2,1,Research Scientist,Single,11822.0,20579,9,Y,No,12,3,2,40,2,11,1,4,4,7,1,4,6.500840336134454
25,No,Travel_Frequently,617,Sales,8,76,1,4,19,43,103,Yes,3,0.4262208836221227,3,Marketing,1,8017,2,Female,10,1,1,Manager,Divorced,19795.0,16460,8,Y,No,18,2,4,40,0,29,2,1,5,3,8,2,12.459663865546219
37,Yes,Non-Travel,654,Research & Development,8,65,7,1,25,64,117,No,4,0.37059646031918114,1,Other,1,8018,1,Male,42,1,4,Sales Executive,Single,8125.0,16043,9,Y,Yes,20,3,3,40,0,2,2,2,7,2,1,6,19.194957983193277
43,No,Travel_Rarely,1268,Research & Development,21,31,4,1,25,42,103,No,4,0.4887023420772823,3,Technical Degree,1,8019,1,Female,68,2,1,Manager,Divorced,6343.0,21616,8,Y,No,15,2,4,40,0,8,2,2,3,7,9,4,35.55966386554621
33,Yes,Travel_Rarely,226,Human Resources,25,40,9,2,21,88,11,Yes,1,0.8641837727963608,1,Human Resources,1,8020,1,Female,28,3,1,Laboratory Technician,Single,18113.0,18486,2,Y,No,14,4,2,40,3,16,2,1,10,3,6,9,5.3277310924369745
37,No,Travel_Frequently,434,Research & Development,12,67,0,2,2,94,38,No,4,0.5963061982308087,3,Other,1,8021,2,Female,26,2,4,Research Scientist,Married,12543.0,14309,7,Y,No,17,4,3,40,0,29,4,4,13,8,8,5,16.59579831932773
59,Yes,Non-Travel,857,Sales,25,34,2,2,15,97,25,No,2,0.5391952671833473,4,Marketing,1,8022,2,Female,42,3,1,Sales Executive,Married,8413.0,14366,4,Y,Yes,23,1,3,40,2,30,1,3,17,6,1,5,22.963025210084034
58,No,Non-Travel,220,Research & Development,26,49,2,4,25,33,78,No,1,0.6579099257838971,4,Medical,1,8023,3,Female,84,2,2,Laboratory Technician,Divorced,8185.0,17861,3,Y,No,22,1,2,40,2,4,2,2,16,1,14,0,26.096638655462183
50,No,Travel_Frequently,800,Research & Development,4,33,1,2,24,91,79,No,1,0.8276817596433763,2,Life Sciences,1,8024,4,Female,22,4,1,Human Resources,Divorced,15382.0,18226,0,Y,No,15,4,4,40,2,13,4,3,16,2,8,3,33.89915966386555
39,No,Travel_Rarely,1408,Sales,16,94,8,2,14,10,91,No,2,0.4375934354570607,1,Life Sciences,1,8025,3,Female,59,4,3,Sales Executive,Single,8824.0,10609,3,Y,No,11,1,4,40,3,10,2,4,16,7,9,3,4.829411764705883
31,No,Travel_Rarely,341,Research & Development,14,43,0,4,10,20,86,No,4,0.8455390546002697,4,Medical,1,8026,4,Female,83,4,3,Human Resources,Divorced,5601.0,24010,3,Y,No,12,2,4,40,3,19,1,1,19,7,13,11,28.716806722689075
39,No,Non-Travel,177,Human Resources,14,64,9,1,5,63,44,Yes,3,0.39967383395742795,4,Marketing,1,8027,2,Female,54,2,4,Sales Executive,Married,9040.0,23691,1,Y,No,23,1,4,40,1,3,0,3,8,8,0,8,19.9109243697479
22,No,Travel_Rarely,549,Sales,2,81,4,4,1,4,67,No,4,0.8783505061075616,1,Marketing,1,8028,1,Male,86,3,4,Laboratory Technician,Single,17022.0,11914,6,Y,No,22,1,4,40,3,2,0,1,11,2,11,3,10.46890756302521
42,Yes,Travel_Rarely,1304,Human Resources,17,42,8,2,22,92,13,No,1,0.8668235381844117,4,Life Sciences,1,8029,3,Female,19,2,2,Human Resources,Divorced,18286.0,22845,1,Y,Yes,12,3,2,40,1,30,3,4,5,3,11,7,25.6327731092437
22,Yes,Non-Travel,364,Research & Development,24,41,2,2,28,86,17,Yes,4,0.6726918074553742,4,Marketing,1,8030,2,Male,19,1,1,Laboratory Technician,Married,7778.0,24794,8,Y,Yes,18,3,2,40,3,2,1,1,7,7,9,5,25.942857142857143
36,No,Travel_Rarely,781,Sales,8,56,9,4,6,15,42,Yes,2,0.48531107561363096,1,Life Sciences,1,8031,3,Female,63,2,4,Laboratory Technician,Divorced,18395.0,13189,8,Y,No,20,3,1,40,3,17,2,3,1,9,13,9,23.905882352941177
25,Yes,Travel_Frequently,394,Research & Development,27,46,2,1,29,97,63,Yes,2,0.5314056171463513,2,Life Sciences,1,8032,3,Male,23,1,4,Laboratory Technician,Divorced,6612.0,15469,7,Y,Yes,11,2,4,40,0,37,2,3,8,5,6,4,15.558823529411764
41,No,Travel_Frequently,1064,Research & Development,7,65,6,3,29,47,84,Yes,4,0.8504200528497791,2,Other,1,8033,1,Female,12,3,3,Human Resources,Divorced,18351.0,10532,6,Y,No,24,3,2,40,0,38,0,3,4,4,5,1,18.91176470588235
31,No,Travel_Rarely,989,Research & Development,13,33,0,2,15,17,16,Yes,1,0.2658941297836496,3,Life Sciences,1,8034,2,Female,79,1,3,Sales Executive,Divorced,4512.0,10906,6,Y,No,22,4,2,40,0,12,1,3,17,0,14,11,33.54033613445378
44,Yes,Travel_Rarely,346,Research & Development,29,55,8,1,0,84,34,No,4,0.8294372452612225,2,Life Sciences,1,8035,4,Male,36,4,1,Research Scientist,Divorced,13019.0,23032,3,Y,Yes,18,2,1,40,0,15,2,3,1,1,10,8,24.185714285714287
55,No,Travel_Rarely,523,Research & Development,11,69,6,3,12,49,28,No,1,0.30662067892146566,2,Medical,1,8036,3,Female,17,3,4,Sales Executive,Divorced,9303.0,15005,2,Y,No,10,1,1,40,2,7,4,3,17,0,5,7,16.770588235294117
54,No,Travel_Frequently,1182,Research & Development,19,95,7,4,3,17,67,No,3,0.8524082119087704,4,Technical Degree,1,8037,1,Female,36,2,3,Laboratory Technician,Divorced,15908.0,19741,2,Y,No,21,1,1,40,1,35,2,1,4,2,13,10,4.06890756302521
55,Yes,Travel_Rarely,932,Sales,19,42,1,4,0,74,69,No,3,0.9210791972711551,3,Other,1,8038,3,Female,89,2,2,Research Scientist,Married,14303.0,21236,5,Y,No,11,3,3,40,2,38,3,2,15,9,8,1,34.37394957983194
31,No,Travel_Rarely,110,Sales,10,93,2,4,21,11,76,No,3,0.6107617907244355,4,Marketing,1,8039,1,Female,66,1,3,Research Scientist,Married,16346.0,22305,8,Y,No,17,4,2,40,0,31,0,3,12,4,11,2,4.091596638655463
41,Yes,Non-Travel,446,Sales,24,49,8,1,4,78,115,No,4,0.8023138042370026,2,Human Resources,1,8040,2,Female,42,4,1,Research Scientist,Divorced,19399.0,20011,1,Y,No,19,1,4,40,0,34,4,4,5,0,5,0,22.889915966386557
22,No,Travel_Rarely,951,Research & Development,28,83,3,3,28,26,45,No,1,0.3619561231077496,3,Marketing,1,8041,3,Female,21,4,3,Sales Executive,Divorced,16790.0,11978,5,Y,No,15,3,4,40,0,35,1,2,3,5,0,0,9.21344537815126
34,Yes,Travel_Rarely,1128,Human Resources,11,36,4,2,29,89,74,No,2,0.8173518096461903,4,Marketing,1,8042,1,Female,53,3,4,Laboratory Technician,Married,11570.0,12462,8,Y,Yes,21,4,2,40,1,16,1,3,16,9,7,4,32.98655462184874
22,Yes,Travel_Rarely,1493,Sales,16,48,8,1,15,70,112,Yes,1,0.7622998279512125,4,Other,1,8043,1,Male,62,2,4,Laboratory Technician,Married,7418.0,19270,5,Y,No,14,1,4,40,0,19,4,4,4,4,7,7,24.88235294117647
26,Yes,Travel_Rarely,344,Sales,8,53,9,2,18,81,68,No,1,0.2917976030097772,4,Other,1,8044,2,Male,71,2,2,Research Scientist,Married,9064.0,13751,4,Y,Yes,18,2,4,40,0,0,0,2,6,7,8,3,25.47142857142857
37,Yes,Non-Travel,348,Human Resources,2,32,7,1,11,96,115,No,4,0.6032311952693896,2,Technical Degree,1,8045,4,Female,63,1,3,Sales Executive,Divorced,6034.0,21257,0,Y,No,17,2,2,40,2,37,3,3,17,0,6,2,15.689915966386556
36,Yes,Travel_Rarely,1044,Research & Development,14,35,4,1,8,65,108,No,1,0.8129098091043632,2,Medical,1,8046,3,Female,25,4,2,Human Resources,Divorced,13385.0,23090,9,Y,Yes,16,3,3,40,0,25,3,1,15,8,3,6,33.57226890756302
49,No,Travel_Rarely,534,Sales,17,44,1,2,24,63,20,Yes,1,0.27401837245930916,4,Technical Degree,1,8047,3,Male,34,4,3,Human Resources,Married,17916.0,11531,3,Y,No,14,1,3,40,3,5,4,2,14,8,9,8,28.250420168067226
52,No,Travel_Frequently,204,Sales,17,69,2,2,5,26,55,Yes,3,0.7270818633097539,4,Medical,1,8048,3,Female,91,1,3,Manager,Single,10182.0,12084,8,Y,No,12,1,2,40,2,26,0,2,1,4,13,11,16.038655462184874
44,No,Travel_Frequently,341,Human Resources,11,90,2,3,21,67,101,No,2,0.8409910607446673,1,Human Resources,1,8049,4,Female,52,2,3,Research Scientist,Married,19940.0,19992,6,Y,No,22,3,1,40,2,24,0,2,4,6,14,8,5.654621848739496
38,No,Travel_Rarely,1395,Sales,1,50,6,1,8,59,80,No,3,0.47867557540836914,1,Human Resources,1,8050,3,Male,21,1,1,Sales Executive,Married,8514.0,15132,9,Y,No,15,4,1,40,1,37,2,4,16,2,0,4,26.401680672268906
55,No,Travel_Frequently,618,Research & Development,19,87,5,2,1,43,87,No,2,0.5054920257911225,1,Medical,1,8051,4,Male,63,4,1,Sales Executive,Divorced,13673.0,15229,1,Y,No,17,3,3,40,3,19,2,2,15,9,1,11,7.719327731092437
34,No,Travel_Frequently,828,Research & Development,1,61,6,1,0,11,94,No,3,0.41956936431733766,2,Technical Degree,1,8052,4,Male,89,1,4,Human Resources,Single,4009.0,18292,6,Y,No,10,4,3,40,0,29,0,3,14,4,1,11,20.936974789915965
35,Yes,Travel_Rarely,1167,Research & Development,24,33,7,2,9,77,15,No,1,0.3495825718260379,4,Medical,1,8053,2,Female,17,2,1,Human Resources,Married,16264.0,16997,3,Y,Yes,20,3,1,40,3,26,0,2,10,0,0,8,30.93781512605042
32,Yes,Travel_Frequently,1149,Research & Development,24,48,4,4,2,81,109,No,3,0.9662826122706868,1,Medical,1,8054,2,Female,26,3,2,Laboratory Technician,Divorced,5790.0,13199,4,Y,No,24,4,2,40,1,7,0,2,17,1,8,3,32.074789915966385
49,No,Non-Travel,280,Sales,25,49,5,1,23,28,106,No,4,0.7628560746762431,3,Medical,1,8055,1,Female,93,4,2,Research Scientist,Divorced,16498.0,11783,2,Y,No,19,4,4,40,1,23,0,1,10,5,12,11,26.7672268907563
53,Yes,Travel_Rarely,703,Research & Development,4,44,0,2,17,94,16,No,4,0.24216482973161463,1,Marketing,1,8056,3,Male,43,2,4,Human Resources,Married,9655.0,21873,8,Y,Yes,17,2,1,40,0,27,2,3,11,2,4,1,28.04033613445378
56,No,Travel_Frequently,527,Human Resources,24,37,3,1,23,35,70,No,4,0.9421362385303477,3,Other,1,8057,3,Male,75,4,1,Manager,Single,2775.0,13899,3,Y,No,21,1,1,40,0,21,0,3,14,2,12,5,32.27647058823529
52,No,Non-Travel,367,Human Resources,7,50,5,2,11,7,69,No,4,0.2924044690401621,4,Human Resources,1,8058,4,Male,71,3,4,Sales Executive,Single,5782.0,22328,0,Y,No,23,4,3,40,0,6,3,4,13,1,0,9,26.173949579831934
38,No,Travel_Frequently,957,Research & Development,20,74,3,1,14,97,40,Yes,1,0.939247376996678,3,Medical,1,8059,4,Male,79,1,1,Laboratory Technician,Divorced,8171.0,24648,2,Y,No,12,2,3,40,0,31,4,4,3,7,2,0,13.700840336134453
30,Yes,Travel_Rarely,679,Sales,1,37,0,2,13,81,100,Yes,2,0.5614247639652766,3,Medical,1,8060,3,Male,63,3,1,Sales Executive,Divorced,13603.0,10179,7,Y,Yes,18,3,2,40,3,10,2,2,11,3,5,0,15.752100840336134
31,No,Travel_Rarely,975,Sales,28,35,2,2,9,93,32,No,4,0.5885414987845577,3,Life Sciences,1,8061,2,Female,44,1,3,Human Resources,Married,9268.0,20470,7,Y,No,22,2,2,40,1,0,3,2,11,8,5,2,32.98067226890756
29,No,Travel_Rarely,250,Sales,11,40,2,1,5,27,10,Yes,3,0.63204647106774,2,Other,1,8062,2,Male,47,4,4,Sales Executive,Married,4929.0,15190,2,Y,No,13,1,3,40,0,1,2,2,4,4,7,7,30.425210084033612
42,No,Travel_Rarely,699,Research & Development,13,93,2,3,19,95,50,Yes,3,0.274993566489992,3,Other,1,8063,1,Male,37,2,4,Laboratory Technician,Single,14758.0,19705,5,Y,No,14,4,3,40,2,25,3,1,19,8,2,6,4.026050420168067
34,No,Non-Travel,194,Sales,3,71,3,4,19,47,99,Yes,1,0.7318887026845132,3,Technical Degree,1,8064,1,Female,73,2,4,Research Scientist,Divorced,13881.0,14875,7,Y,No,10,2,2,40,1,21,4,1,11,1,5,11,15.349579831932774
26,Yes,Travel_Rarely,481,Sales,24,88,8,2,11,5,45,No,4,0.7233298853366015,1,Human Resources,1,8065,3,Female,68,2,1,Manager,Divorced,16707.0,24806,2,Y,Yes,23,2,3,40,1,16,2,3,0,1,0,7,7.71344537815126
27,No,Travel_Rarely,614,Research & Development,8,37,8,2,27,98,66,Yes,1,0.6622087273728482,1,Medical,1,8066,2,Male,62,2,4,Laboratory Technician,Divorced,12824.0,18998,3,Y,No,11,3,2,40,3,2,1,4,10,8,6,3,33.266386554621846
51,No,Travel_Frequently,1029,Research & Development,12,84,7,2,22,37,44,Yes,1,0.9102264087719356,3,Other,1,8067,3,Male,80,3,2,Human Resources,Married,17499.0,11594,2,Y,No,12,3,4,40,2,36,1,3,3,6,6,8,9.5109243697479
52,Yes,Travel_Rarely,298,Research & Development,2,33,2,4,22,94,59,Yes,2,0.5827455871971234,2,Life Sciences,1,8068,4,Female,20,1,2,Manager,Divorced,18181.0,12446,5,Y,No,21,1,1,40,2,3,3,1,13,0,2,11,16.54873949579832
38,Yes,Travel_Rarely,107,Research & Development,23,48,1,2,8,97,62,No,1,0.7684312343763448,2,Human Resources,1,8069,4,Female,58,4,4,Research Scientist,Married,7409.0,11552,3,Y,No,10,4,3,40,2,8,2,1,17,8,14,3,10.356302521008402
32,No,Travel_Rarely,904,Research & Development,1,84,2,1,29,69,76,Yes,2,0.47142789711632843,1,Other,1,8070,4,Male,76,1,3,Laboratory Technician,Single,3566.0,13738,0,Y,No,10,2,4,40,1,21,1,1,6,6,3,11,8.591596638655462
41,No,Travel_Rarely,426,Sales,20,32,4,3,3,97,93,No,3,0.9397076882222763,1,Medical,1,8071,4,Male,26,4,2,Research Scientist,Married,17048.0,13408,1,Y,No,17,1,1,40,3,23,0,2,10,9,8,3,35.0344537815126
30,Yes,Travel_Frequently,970,Human Resources,14,40,6,2,28,87,61,Yes,3,0.9456895900550893,1,Technical Degree,1,8072,3,Female,16,3,1,Human Resources,Divorced,,23613,0,Y,Yes,19,3,2,40,3,19,3,1,18,4,9,9,15.353781512605043
23,No,Travel_Frequently,1144,Research & Development,30,74,1,4,26,63,51,Yes,2,0.585675111767712,1,Technical Degree,1,8073,4,Male,25,3,1,Human Resources,Single,,24132,5,Y,No,19,4,1,40,3,31,1,1,17,7,5,11,13.328571428571427
58,No,Travel_Rarely,354,Sales,15,45,5,2,28,2,30,No,2,0.7887638851618967,2,Marketing,1,8074,3,Male,14,3,1,Research Scientist,Married,19460.0,17852,3,Y,No,20,1,3,40,0,22,2,2,13,2,4,9,28.57563025210084
22,Yes,Travel_Rarely,1150,Research & Development,23,44,1,4,24,93,39,Yes,1,0.38657742638412496,1,Technical Degree,1,8075,1,Female,78,2,3,Research Scientist,Single,15172.0,20276,8,Y,No,19,3,2,40,1,0,2,4,3,6,4,0,33.29831932773109
25,No,Travel_Frequently,619,Sales,4,69,0,4,3,51,72,No,1,0.714803794972011,1,Life Sciences,1,8076,2,Female,52,2,1,Sales Executive,Single,8773.0,14741,2,Y,No,22,4,4,40,1,26,0,4,17,0,10,0,15.681512605042016
57,No,Non-Travel,1029,Research & Development,20,96,2,2,1,93,47,No,2,0.2680530725429175,2,Technical Degree,1,8077,2,Male,74,4,4,Sales Executive,Single,7288.0,16543,4,Y,No,19,4,3,40,1,29,4,4,4,8,12,3,2.518487394957983
46,No,Travel_Rarely,629,Research & Development,30,74,3,3,29,18,51,Yes,1,0.8900673379494237,3,Marketing,1,8078,1,Female,15,3,3,Human Resources,Single,4448.0,17287,9,Y,No,11,1,1,40,1,16,1,2,13,0,6,9,13.728571428571428
24,Yes,Travel_Frequently,1046,Sales,27,32,1,1,6,35,103,Yes,4,0.7772609018951768,2,Other,1,8079,4,Female,22,2,3,Sales Executive,Divorced,12465.0,20136,1,Y,Yes,12,4,2,40,1,1,2,1,8,9,1,2,34.45966386554622
30,No,Travel_Rarely,599,Sales,7,60,2,4,24,10,35,Yes,2,0.9639229230313181,1,Human Resources,1,8080,2,Female,50,1,3,Laboratory Technician,Divorced,3581.0,14400,6,Y,No,15,1,1,40,0,38,0,1,12,1,8,6,20.488235294117647
43,No,Travel_Rarely,1356,Research & Development,1,53,5,2,10,39,15,No,3,0.8225754810110377,4,Marketing,1,8081,2,Female,96,2,1,Research Scientist,Divorced,16591.0,22980,9,Y,No,23,2,4,40,2,3,0,3,1,4,11,8,24.537815126050422
44,Yes,Travel_Frequently,1430,Human Resources,5,58,8,2,15,97,96,No,3,0.34641136351453305,4,Other,1,8082,3,Male,32,1,1,Human Resources,Single,8737.0,13740,4,Y,Yes,18,3,2,40,0,39,4,3,17,2,2,5,22.84201680672269
33,Yes,Travel_Rarely,609,Sales,14,84,1,1,9,32,16,No,3,0.573985369012428,4,Marketing,1,8083,1,Female,37,4,3,Manager,Married,,23320,2,Y,Yes,14,2,3,40,2,28,4,1,11,9,2,3,8.24033613445378
31,No,Travel_Rarely,523,Research & Development,30,62,6,2,14,37,102,Yes,2,0.6339350579489427,2,Life Sciences,1,8084,1,Male,17,1,4,Research Scientist,Single,8244.0,24655,7,Y,No,12,4,2,40,2,22,2,2,3,0,13,5,20.457142857142856
55,No,Travel_Rarely,249,Sales,6,80,0,4,1,87,117,No,3,0.8627743222766138,4,Human Resources,1,8085,1,Female,23,3,1,Laboratory Technician,Married,15125.0,22445,1,Y,No,11,1,3,40,3,20,4,2,10,9,3,0,10.294957983193278
31,No,Travel_Rarely,767,Sales,23,59,3,3,11,65,29,No,4,0.6403171106881246,3,Technical Degree,1,8086,3,Female,13,3,1,Sales Executive,Divorced,6575.0,18542,1,Y,No,10,1,4,40,1,22,0,4,10,2,0,4,21.173109243697482
51,Yes,Travel_Frequently,1045,Research & Development,7,38,1,3,26,82,84,No,1,0.5813551879954137,1,Life Sciences,1,8087,2,Female,78,3,2,Laboratory Technician,Divorced,17807.0,14400,4,Y,No,15,4,2,40,1,22,3,1,2,2,0,7,5.411764705882353
43,No,Travel_Rarely,1170,Research & Development,12,89,3,3,21,36,15,No,4,0.7704000379945647,4,Life Sciences,1,8088,3,Female,13,3,4,Laboratory Technician,Divorced,4907.0,19870,5,Y,No,19,3,1,40,0,10,1,1,11,3,9,9,6.13781512605042
27,No,Travel_Rarely,411,Research & Development,7,64,1,4,21,27,93,Yes,3,0.7137361666489599,1,Human Resources,1,8089,1,Female,35,1,1,Research Scientist,Married,14003.0,10587,4,Y,No,11,3,2,40,1,0,2,1,17,9,2,8,18.434453781512605
23,No,Travel_Rarely,238,Research & Development,18,36,2,4,14,48,59,No,3,0.7990225868257459,3,Technical Degree,1,8090,3,Male,44,3,1,Sales Executive,Divorced,9954.0,11605,2,Y,No,23,3,2,40,0,22,3,1,10,5,1,8,32.548739495798316
51,No,Travel_Frequently,1021,Research & Development,22,35,7,1,10,39,36,No,4,0.5801012622758049,3,Life Sciences,1,8091,2,Male,16,4,3,Human Resources,Divorced,13575.0,23757,2,Y,No,10,4,2,40,3,33,3,3,0,7,6,7,33.99075630252101
23,No,Travel_Rarely,113,Research & Development,16,44,3,3,9,65,103,No,4,0.7788030757364635,1,Medical,1,8092,3,Female,52,2,3,Research Scientist,Single,,20736,2,Y,No,15,3,1,40,0,26,3,3,18,3,12,3,28.85966386554622
53,No,Travel_Frequently,870,Research & Development,9,95,5,2,2,38,89,Yes,2,0.976884525151255,1,Life Sciences,1,8093,3,Female,46,4,2,Research Scientist,Married,5755.0,23656,2,Y,No,11,1,3,40,1,21,4,2,18,2,3,9,3.7243697478991598
37,No,Travel_Frequently,284,Sales,7,46,8,1,7,62,57,No,4,0.3452894613515457,2,Marketing,1,8094,2,Male,20,4,4,Sales Executive,Divorced,7887.0,13298,2,Y,No,22,1,2,40,2,18,4,2,9,0,8,6,28.7436974789916
33,Yes,Non-Travel,1238,Research & Development,23,48,7,1,20,14,42,No,1,0.24184565787186463,2,Life Sciences,1,8095,3,Female,32,4,2,Research Scientist,Married,14453.0,13967,9,Y,Yes,21,3,2,40,3,37,0,4,14,3,4,1,27.505882352941175
22,No,Non-Travel,209,Sales,29,43,1,2,19,68,88,No,4,0.6565828242400338,4,Technical Degree,1,8096,1,Female,38,1,4,Sales Executive,Single,9480.0,11918,7,Y,No,16,4,1,40,0,33,2,2,0,2,14,7,28.921848739495797
29,Yes,Travel_Rarely,842,Sales,14,46,1,2,19,96,105,No,3,0.3267601955485864,4,Medical,1,8097,1,Male,31,1,3,Sales Executive,Single,3172.0,24282,4,Y,Yes,18,1,2,40,3,26,3,4,15,0,13,10,11.464705882352941
34,Yes,Travel_Rarely,380,Sales,2,37,2,2,4,93,94,No,2,0.33204387436357674,4,Technical Degree,1,8098,4,Male,86,4,3,Research Scientist,Single,16805.0,17285,9,Y,No,21,2,1,40,1,37,1,2,1,4,13,4,10.636974789915966
36,No,Travel_Frequently,642,Research & Development,30,63,1,1,28,47,108,No,4,0.7377084748197464,4,Other,1,8099,3,Male,52,4,4,Research Scientist,Married,7990.0,14746,7,Y,No,17,2,1,40,1,35,2,4,0,0,1,11,18.972268907563024
29,Yes,Travel_Frequently,185,Sales,29,50,2,2,26,43,63,No,2,0.5375712869797489,4,Technical Degree,1,8100,4,Male,61,3,4,Research Scientist,Married,7673.0,18595,1,Y,Yes,16,2,2,40,0,5,3,2,3,1,11,2,25.558823529411764
31,Yes,Travel_Rarely,237,Sales,13,77,1,2,25,2,113,Yes,3,0.22602773550897776,3,Life Sciences,1,8101,2,Female,86,3,4,Human Resources,Married,14709.0,11168,2,Y,Yes,12,1,2,40,1,28,4,4,19,7,13,0,11.984873949579832
26,No,Travel_Rarely,176,Research & Development,30,96,5,1,10,89,10,No,1,0.6492993277124119,4,Other,1,8102,3,Female,32,2,4,Laboratory Technician,Divorced,9627.0,17179,0,Y,No,22,3,4,40,2,21,3,4,16,0,3,4,3.0252100840336134
40,Yes,Travel_Rarely,1260,Research & Development,7,87,8,1,28,38,35,Yes,2,0.3955102394959238,4,Technical Degree,1,8103,4,Male,13,2,4,Sales Executive,Married,,24016,5,Y,Yes,21,2,4,40,0,9,2,4,16,9,3,1,8.188235294117646
59,No,Non-Travel,1074,Research & Development,25,50,7,3,27,59,109,No,3,0.5470268033139244,4,Medical,1,8104,3,Male,71,1,2,Sales Executive,Divorced,13885.0,23681,4,Y,No,21,1,1,40,1,20,2,1,7,3,14,8,26.674789915966386
32,No,Non-Travel,875,Research & Development,19,56,5,4,11,48,100,No,1,0.23122213961477042,2,Other,1,8105,4,Male,42,2,3,Research Scientist,Divorced,14926.0,14904,0,Y,No,17,4,4,40,0,28,4,3,17,3,0,0,23.252100840336134
41,Yes,Travel_Rarely,1116,Human Resources,2,47,3,4,19,78,90,No,4,0.2508116988383061,4,Marketing,1,8106,2,Male,88,2,3,Human Resources,Single,3818.0,20442,3,Y,No,13,3,1,40,3,35,1,3,10,8,14,7,21.82689075630252
41,No,Travel_Rarely,196,Research & Development,6,38,9,4,10,13,73,No,4,0.35323836147295284,1,Other,1,8107,4,Female,49,3,2,Human Resources,Single,8743.0,19223,6,Y,No,14,2,2,40,2,8,2,4,17,9,3,11,32.984033613445376
42,No,Travel_Rarely,1094,Sales,12,73,4,2,5,44,69,No,4,0.7746380806980946,2,Other,1,8108,4,Male,71,2,2,Laboratory Technician,Married,5698.0,18539,2,Y,No,18,3,1,40,3,24,4,1,0,8,5,5,14.473949579831933
39,No,Travel_Rarely,897,Human Resources,29,57,3,3,7,19,24,No,1,0.8319866570713546,3,Life Sciences,1,8109,3,Female,47,2,1,Human Resources,Single,17289.0,15311,7,Y,No,17,2,1,40,3,18,3,3,15,8,10,1,22.160504201680673
31,No,Travel_Frequently,1132,Sales,2,67,4,2,12,12,31,Yes,3,0.4750088083994644,1,Technical Degree,1,8110,4,Female,99,4,3,Human Resources,Married,,18353,3,Y,No,18,4,3,40,1,18,4,3,18,4,4,6,17.378151260504204
55,Yes,Travel_Frequently,182,Research & Development,17,44,1,1,14,79,35,Yes,4,0.3004659080900245,4,Other,1,8111,2,Male,55,4,1,Laboratory Technician,Divorced,10040.0,16902,5,Y,Yes,10,1,4,40,2,25,4,1,1,2,12,4,28.288235294117648
47,No,Travel_Rarely,146,Research & Development,26,44,7,4,1,31,18,No,2,0.9491245047747277,1,Other,1,8112,4,Female,48,4,2,Sales Executive,Married,7728.0,13286,1,Y,No,22,4,4,40,0,26,0,1,10,8,8,6,29.445378151260503
51,No,Travel_Rarely,529,Research & Development,12,59,0,2,29,34,42,No,3,0.8297503903482073,2,Other,1,8113,1,Male,21,4,3,Laboratory Technician,Married,,21092,2,Y,No,13,4,1,40,3,5,2,4,14,7,11,11,20.605882352941176
